solution_id,source_id,transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
375316653866487564,2027177220301507072,32622635422732558,1986.8102354122805,145.765097138847,6.291431786643511,23.168827,20.278233001110156,1986.8105499075082,30.042627192644265,15.877892047249935,1.8921043,21.644197444452942,1986.81063835059,398.21648663588485,23.010573673945895,17.305805,18.247597410226195,false,false,false,1,0,0,false
375316653866487564,2027177220301507072,35204405651076211,2033.5015977500177,109.65651164524532,7.162658966554216,15.30947,20.58728080169955,2033.5019120537174,7.924528125822471,14.059641628352155,0.56363654,23.091108687927164,2033.502001281307,258.6260187568924,17.65333825291071,14.650261,18.71621496512506,false,false,false,1,0,0,false
375316653866487564,2027177220301507072,35208497998787255,2033.575606136626,128.5297928256656,4.390803984568717,29.272495,20.41485734827492,2033.5759203835203,1.2747697101976116,15.995230199192347,0.079696864,25.074962876664088,2033.5760097436248,268.76557925835556,18.52820797248987,14.505752,18.674461381265637,false,true,false,1,0,0,false
375316653866487564,2027177220301507072,35218238870139120,2033.751765589077,111.37037374381526,3.4404026690939933,32.37132,20.570442674314457,,,,,,2033.7521674767218,290.8350279566256,18.04973115825431,16.112984,18.58877872254279,false,true,false,1,1024,0,false
375316653866487564,2027177220301507072,35222331151271534,2033.8257446229586,113.86186250884212,3.4891268329161162,32.63334,20.546421158163508,2033.8260874318948,106729.85176665365,156.94707973544166,680.0372,12.767827450171625,2033.8261747990507,82705.44165702451,140.0710550836233,590.4535,12.45406028822038,false,true,false,4194305,1024,2048,false
375316653866487564,2027177220301507072,35512807468995088,2039.0788956005392,119.11382407779666,3.1485524872922896,37.8313,20.49746144797706,2039.0792106171004,10.965422117000752,12.325639902267968,0.88964325,22.738478829239295,2039.0792960889726,246.1371325404791,16.27420087151662,15.124376,18.76995265908638,false,false,false,1,0,0,false
375316653866487564,2027177220301507072,35522548179935845,2039.2550510529559,115.17740448162839,6.509202769465369,17.694548,20.53394864831872,2039.2553659312007,7.000686575953541,16.84365875424667,0.41562742,23.225690629502488,2039.2554522166422,275.1414980387395,21.09380763706769,13.04371,18.64900525736818,false,false,false,12289,0,0,false
375316653866487564,2027177220301507072,35536381319210671,2039.5052158401493,110.33289017793666,7.07650657000587,15.5914345,20.58060438029905,,,,,,2039.5056188770516,288.2142126693962,19.93630556425402,14.456752,18.598607017873505,false,true,false,1,1024,0,false
375316653866487564,2027177220301507072,38104245546414433,2085.9424547626973,86.56245431280826,3.5492113804091545,24.389208,20.84404296323973,,,,,,,,,,,false,true,true,1,1024,2048,false
375316653866487564,2027177220301507072,38108337860830383,2086.0164584662084,94.6963191333533,4.841360882582379,19.559856,20.74653412153107,,,,,,2086.0168616246146,203.69388065297758,16.98725079482392,11.990986,18.97545054572055,false,true,false,1,1024,0,false
375316653866487564,2027177220301507072,39172814200550178,2105.265868243773,96.06931319750548,2.4625702205874647,39.011806,20.730905152235426,2105.2661830360366,23.48175782428368,13.579237827565654,1.7292397,21.91171570403359,2105.266270006314,239.43620081278044,16.617838966626614,14.408383,18.799920969054412,false,false,false,8193,0,0,false
375316653866487564,2027177220301507072,43119909489354407,2176.642537745669,87.50669054987841,3.901021369555333,22.431738,20.83226371856237,,,,,,2176.6429384864427,225.05507759724927,18.28824796648438,12.305994,18.867173461772097,false,true,false,1,1024,0,false
375316653866487564,2027177220301507072,43133742527443462,2176.89269649479,91.86864857979432,9.460870264926465,9.710381,20.779448547562293,,,,,,,,,,,false,true,true,131089,1024,2048,false
375316653866487564,2027177220301507072,44198532761146686,2196.148180557698,85.56257609664466,3.415213903514947,25.053358,20.856657237740606,2196.148473953264,30.43607971149945,23.343630393859904,1.303828,21.63007043370048,2196.1485620589137,242.57575039747604,17.58927756800248,13.791115,18.785777042340076,false,false,false,5,0,0,false
375316653866487564,2027177220301507072,47211603654227331,2250.638284413923,152.16069793752166,3.2197547000663165,47.258476,20.23161063795724,2250.638599178502,19.32179181344254,17.93225542095748,1.0774881,22.12342371978517,2250.6386859348263,426.69904114146215,21.199661434721612,20.127634,18.17259133382028,false,false,false,1,0,0,false
375316653866487564,2027177220301507072,47215695937201668,2250.7122939686296,162.95067360083357,7.602756767767917,21.433104,20.157226466858134,2250.712608441398,3619.5664797481813,32.11642349028933,112.701416,16.441900821735047,2250.712697101898,408.19285165205076,23.046913156546548,17.71139,18.22073201364922,false,false,false,1,1024,0,false
375316653866487564,2027177220301507072,48483613181366708,2273.643005410096,438.1888018201982,8.499988897264698,51.551693,19.083213680284587,,,,,,,,,,,false,true,true,1,1024,2048,false
375316653866487564,2027177220301507072,48487705459343443,2273.716988217297,468.4437065659966,6.2442763528383125,75.01969,19.01072334536036,,,,,,,,,,,false,true,true,4194305,1024,2048,false
375316653866487564,2027177220301507072,50376625537685133,2307.8793560648573,1859.0060719827823,16.622507749988984,111.83668,17.514164846331713,,,,,,2307.879756144128,4494.852293261722,50.68678990096808,88.67897,15.616106939110194,false,true,false,1,1024,0,false
375316653866487564,2027177220301507072,50380717826954245,2307.9533680714785,1872.8270709943583,15.971998804290175,117.2569,17.506122671321855,,,,,,2307.9537708947805,4649.001022739856,37.240003430998655,124.8389,15.579496396844357,false,true,false,1,1024,0,false
375316653866487564,2027177220301507072,52462260678432573,2345.5994083541677,3202.664885734936,35.92712958114173,89.14336,16.92358812162155,,,,,,2345.5998083199256,7313.205515181215,48.90498237506921,149.53906,15.087626055883698,false,true,false,4097,1024,0,false
375316653866487564,2027177220301507072,53402453723862899,2362.6031751802357,3340.2327788716852,17.78165697014054,187.8471,16.877925033068003,2362.603468631547,156.995094799796,28.348776473905158,5.537985,19.848827007300805,2362.603556591234,8239.337948000591,49.939003358973665,164.98804,14.958164710104043,false,false,false,5,1024,0,false
375316653866487564,2027177220301507072,56025423595598909,2410.039080248277,4258.295650329003,63.785420085555955,66.759705,16.614277339818248,2410.039394496295,3.1140768059861057,15.123176700240402,0.2059142,24.105218916151212,2410.0394837340186,9972.212960946956,50.209675029784236,198.61139,14.750916639958632,false,true,false,4099,0,0,false
375316653866487564,2027177220301507072,56029515941475248,2410.113087634074,4339.180215198166,42.58560880549463,101.89311,16.593847647908625,2410.1134019418373,4.87982499499937,14.695528088329517,0.3320619,23.61753159781368,2410.1134912441908,10057.4104019535,49.03516454476431,205.10608,14.741680070457653,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,56039256795788542,2410.289244523492,4320.020653208071,16.566910521195734,260.762,16.598652309304846,2410.289559265449,2.649663269754431,16.675018698779265,0.15890017,24.280565502068207,2410.289646048299,9944.363370122766,52.525308781202924,189.32518,14.753953038208046,false,true,false,1,0,0,false
375316653866487564,2027177220301507072,56043349066953687,2410.3632505540772,4351.510918796469,25.03542893591741,173.81412,16.590766673080694,2410.3635653783135,42.79727794542535,14.440530258481756,2.9636915,21.260001847638087,2410.3636522620295,10096.557704040857,50.21802994877368,201.05444,14.73746217188539,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,56389145155508099,2416.6167206056366,4278.969742054564,47.972006251165205,89.19722,16.609018828401958,2416.6170357619335,19.6510284139209,14.415332533855736,1.3632033,22.105079006779174,2416.6171206188715,10271.839125332526,52.63849942008978,195.13928,14.718774978705882,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,56398885857666127,2416.792873442101,4315.247902582688,43.10413264196445,100.11216,16.599852491706688,2416.7931882980324,34.033645229802595,19.292224000857694,1.7641121,21.508771047259724,2416.7932743906235,9990.075271240712,57.00171863574836,175.2592,14.748973599968728,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,56402978127396963,2416.8668507816133,4400.298825375673,15.3536329701675,286.5966,16.578661440723653,2416.8671935304246,11.192080242938015,17.11741505400902,0.65384173,22.716265177746465,2416.867281420283,9978.476076140327,50.33671606079582,198.23454,14.750234950105138,false,false,false,4194305,0,0,false
375316653866487564,2027177220301507072,56412719002575742,2417.0430348309947,4261.611794462981,39.40291292019116,108.15474,16.6134321527193,2417.043349180212,7.671077258221539,15.2980041804433,0.501443,23.126401324031416,2417.0434379859234,9977.690676323395,50.76645922664224,196.541,14.750320411108493,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,58884123336397323,2461.7353845252296,3963.5414594884624,43.04578262884547,92.07735,16.692158353640522,2461.735698968709,33.78286625380375,12.283112993507144,2.7503505,21.516800981232564,2461.7357873042765,9781.388834896068,48.849918213360795,200.23347,14.771894192276436,false,false,false,4097,0,0,false
375316653866487564,2027177220301507072,58888215633250048,2461.80935921345,3963.9946058710884,41.975146324483624,94.43671,16.692034229970783,2461.8097020560276,115.56234252308649,19.37204218081171,5.965419,20.18150137407207,2461.8097893571658,9750.643103902885,51.7118807124854,188.55711,14.775312349788909,false,false,false,4198401,0,0,false
375316653866487564,2027177220301507072,60128108916262433,2484.23076536017,3740.203775054847,25.87317324327946,144.55914,16.755128706493537,,,,,,2484.231195505802,9580.346794487752,55.57456811832968,172.38725,14.794442425690425,false,true,false,4198401,1024,0,false
